movieId,movieTitle,audience,screen,screening,movieRelease,movieGenre,movieNation,movieGrade,movieRuntime,movieScore,peopleVoted,movieDirector,movieActors,moviePlot,movieTitle_tokens,movieGenre_tokens,movieDirector_tokens,movieActors_tokens,audience_density,likes,views,like_view_ratio,moviePlot_tokens
682,튜브펫주식회사,3216,55,159,2022-12-08,"드라마,코미디,멜로/로맨스,가족",한국,전체관람가,116,6.88,17,"송상민,곽지성","조은슬,비바영,신민경,차건우,김소율,문송희,고현실,곽수진,박시안,김진근,영민,이봄,박태건,차종민,서지미","굴지의 천연 피혁 기업 후계자인 ‘반석’ 이질적이게도 그는 동물 보호 벤처 기업의 대표다. 집으로 돌아와 가업을 이으라는 아버지, 죽어도 동물 가죽은 못 팔겠다는 아들! 결국 ‘반대길’(김진근) 회장은 아들의 기업을 무너트리기로 결심하고… 강아지 ‘라오뜨’와 고양이 ‘춘자’는 ‘반석’을 도와 그의 회사를 지켜낼 수 있을까? 아, 그리고 사랑도!","['튜브', '펫', '주식회사']","['드라마', '코미디', '멜로', '로맨스', '가족']","['송상민', '곽지성']","['조은슬', '비바영', '신민경', '차건우', '김소율', '문송희', '고현실', '곽수진', '박시안', '김진근', '영민', '이봄', '박태건', '차종민', '서지미']",20.22641509433962,0,0,,"['굴지', '천연', '피혁', '기업', '후계', '반석', '질적', '게', '동물', '보호', '벤', '처', '기업', '대표', '다', '돌아와', '가업', '이으라는', '아버지', '죽어도', '동물', '가죽', '못', '팔겠다는', '아들', '반', '대길', '김진근', '회장', '아들', '기업', '무', '너트', '리기', '결심', '강아지', '라오', '뜨와', '고양이', '춘자', '반석', '회사', '지켜', '낼', '있을까', '사랑']"
684,궁지에 몰린 쥐는 치즈 꿈을 꾼다,3208,66,616,2023-02-08,"드라마,멜로/로맨스",일본,청소년관람불가,131,6.63,19,유키사다 이사오,"오쿠라 타다요시,나리타 료","상대를 사랑하지 않아도 누구든 곁에 두고 싶은 ‘쿄이치’ 자신을 사랑하지 않아도 그의 곁에 머무르고 싶은 ‘이마가세’ 좋아해서 행복했고, 좋아해서 괴로웠던, 누군가를 아플 만큼 사랑해 본 사람들을 위한 가장 강렬한 사랑 이야기가 펼쳐진다.","['궁지', '몰린', '쥐는', '치즈', '꿈', '꾼다']","['드라마', '멜로', '로맨스']",['유키사다 이사오'],"['오쿠라 타다요시', '나리타 료']",5.207792207792208,0,0,,"['상대', '사랑', '하지', '않아도', '든', '곁', '두고', '싶은', '쿄', '이치', '사랑', '하지', '않아도', '곁', '머무르고', '싶은', '이마', '가세', '좋아해서', '행복했고', '좋아해서', '괴로웠던', '누군가', '아플', '사랑', '해', '사람', '가장', '강렬한', '사랑', '이야기', '펼쳐진다']"
685,스파이더맨: 뉴 유니버스,727602,6,85,2018-12-12,"애니메이션,액션,가족",미국,12세이상관람가,117,9.37,1885,"밥 퍼시케티,피터 램지,로드니 로스맨","샤메익 무어,헤일리 스테인펠드,니콜라스 케이지,제이크 존슨,리브 슈라이버,마허샬라 알리","평범한 10대 ‘마일스 모랄레스’는 우연히 방사능 거미에 물려 스파이더맨 능력을 가지게 된다. 혼란스러워하던 ‘마일스’는 악당과 싸우고 있는 ‘피터 파커’를 마주치게 되고 ‘피터 파커’는 ‘마일스’가 자신과 같은 능력을 가지고 있음을 직감한다. 여러 개의 평행세계가 존재한다는 것을 알게 된 ‘마일스’와 ‘피터 파커’는 이후 스파이더우먼 ‘스파이더 그웬’, ‘스파이더맨 누아르’, ‘스파이더햄’ 등 평행세계 속 공존하는 모든 스파이더맨들을 만나게 되는데… 하나의 유니버스에서 만나 팀을 결성한 스파이더맨들은 과연 세계를 구할 수 있을까? 스파이더맨들의 새로운 시대가 열린다!","['스파이더맨', '뉴', '유니버스']","['애니메이션', '액션', '가족']","['밥 퍼시케티', '피터 램지', '로드니 로스맨']","['샤메익 무어', '헤일리 스테인펠드', '니콜라스 케이지', '제이크 존슨', '리브 슈라이버', '마허샬라 알리']",8560.023529411765,0,0,,"['평범한', '10', '마일', '스', '모랄레스', '우연히', '방사', '능', '거미', '물려', '스파이더맨', '능력', '게', '혼란', '스러워하던', '마일스', '악당', '싸우고', '피터', '파커', '마주치게', '되고', '피터', '파커', '마일스', '같은', '능력', '있', '직감', '평행', '세계', '존재', '한다는', '알', '게', '된', '마일스', '피터', '파커', '이후', '스파이더', '우먼', '스파이더', '스파이더맨', '누', '아르', '스파이', '더햄', '평행', '세계', '속', '공존', '스파이더맨', '만나게', '되는데', '유니버스', '만나', '팀', '결성', '스파이더맨', '세계', '할', '있을까', '스파이더맨', '새로운', '시대', '열', '린다']"
686,순응자,9158,21,340,2016-01-28,드라마,이탈리아,청소년관람불가,113,8.4,120,베르나르도 베르톨루치,"장-루이 트린티냥,스테파니아 산드렐리,도미니크 샌다","로마의 유복한 집안에서 자란 마르첼로는 어린 시절의 트라우마와 정신병원에 입원해 있는 아버지로 인해 불안에 시달린다. 남들처럼 평범하게 살아가는 것이 유일한 목적인 그는 평범한 가정을 이루고자 중산층 집안의 줄리아와 결혼하고, 대중의 강력한 지지를 받는 무솔리니 정권의 비밀경찰에 자원한다. 첫 임무로, 자신의 스승이자 프랑스에서 정치적 망명 중인 반독재 인사 콰드리 교수의 암살을 지시 받은 마르첼로는 파리로 신혼여행을 떠나 콰드리 교수와 그의 아내 안나에게 접근한다. 처음엔 경계와 의심을 늦추지 않던 이들 부부는 그를 차차 신뢰하게 되지만, 안나에게 걷잡을 수 없이 끌리게 된 마르첼로는 자신의 본심과 임무 사이에서 혼란을 겪게 되는데…",['순응'],['드라마'],['베르나르도 베르톨루치'],"['장-루이 트린티냥', '스테파니아 산드렐리', '도미니크 샌다']",26.935294117647057,0,0,,"['로마', '유복한', '집안', '자란', '마르첼', '로는', '어린', '시절', '트라우마', '정신병원', '입원', '해', '아버지', '불안', '시달린다', '남', '처럼', '평범하게', '살아가는', '유일한', '목적', '평범한', '가정', '이루고자', '중산층', '집안', '줄리아', '결혼', '대중', '강력한', '지지', '받는', '무솔리니', '정권', '비밀경찰', '자원', '다', '임무', '스승', '이자', '프랑스', '정치', '망명', '중인', '반', '독재', '인사', '콰드리', '교수', '암살', '지시', '받은', '마르첼', '로는', '파리', '신혼여행', '떠나', '콰드리', '교수', '아내', '안나', '접근', '처음', '경계', '의심', '늦추지', '않던', '부부', '차차', '신뢰', '하게', '되지만', '안나', '걷', '잡', '없이', '끌리게', '된', '마르첼', '로는', '본심', '임무', '사이', '혼란', '겪게', '되는데']"
687,본 투 플라이,3183,72,433,2023-11-22,"액션,드라마",중국,12세이상관람가,128,6.79,63,류효세,"왕이보,호군,우적,주동우","재능 있는 파일럿 ‘레이위’(왕이보)는 적을 추격하던 중 고장 나버린 구형 전투기를 조종해 부대로 무사히 귀환한다 ‘레이위’의 조종 실력과 판단력을 알아본 ‘장팅’(호군)은 차세대 전투기를 시험 조종하는 073 부대로 그를 스카우트하고, ‘레이위’는 차세대 전투기 개발에 참여하게 된다 엘리트 파일럿들만 모인 073 부대, 그들에게조차 안전이 보장되지 않은 테스트 비행은 계속되고 비행 도중 ‘레이위’의 윙맨으로 나섰던 지휘관 ‘장팅’이 목숨을 잃는 사고가 발생하게 되는데… 한계에 부딪혀라, 하늘에 도전하라! 테스트 파일럿들의 뜨거운 열정이 펼쳐진다!",['플라이'],"['액션', '드라마']",['류효세'],"['왕이보', '호군', '우적', '주동우']",7.351039260969977,0,0,,"['재능', '파일럿', '레이', '왕', '이보', '추격', '하던', '고장', '버린', '구형', '전투기', '조종', '해', '부대', '무사히', '귀환', '레이', '조종', '실력', '판단력', '알아본', '장팅호군', '차세대', '전투기', '시험', '조종', '073', '부대', '스카우트', '레이', '차세대', '전투기', '개발', '참여', '하게', '엘리트', '파일럿', '모인', '073', '부대', '안전', '보장', '되지', '않은', '테스트', '비행', '계속', '되고', '비행', '도중', '레이', '윙맨', '나섰던', '지휘', '관', '장팅', '목숨', '잃는', '사고', '발생', '하게', '되는데', '한계', '부딪혀라', '하늘', '도전', '라', '테스트', '파일럿', '뜨거운', '열정', '펼쳐진다']"
688,매트,3175,9,159,2023-11-30,"미스터리,스릴러,드라마",한국,12세이상관람가,154,10.0,7,최지온,"하지인,최지온,송성사,최바울,김주희,송주영,손반석,신동석,송예은,정승주,송예찬,최시언,임조이,진하민,김주혜,윤주리,이라엘,신영인,하성원,조나라,한지윤,방혜원,유병구,한명철,오주라,이준행","매트에 오르면, 심판이 시작된다! 어느날 갑자기 매트 위로 불려온 여덟 명의 사람들 단 하나의 공통점도 없는 이들에게 살아서 나가고 싶다면, 자신이 지은 죄를 고백하라는 정체불명의 미션이 주어진다 혼란과 절규, 불신이 가득한 매트 위 플레이어들은 생존을 위해 자신의 죄를 고발하고, 게임은 점점 극한으로 치닫게 되는데…",['매트'],"['미스터리', '스릴러', '드라마']",['최지온'],"['하지인', '최지온', '송성사', '최바울', '김주희', '송주영', '손반석', '신동석', '송예은', '정승주', '송예찬', '최시언', '임조이', '진하민', '김주혜', '윤주리', '이라엘', '신영인', '하성원', '조나라', '한지윤', '방혜원', '유병구', '한명철', '오주라', '이준행']",19.968553459119498,0,0,,"['매트', '오르면', '심판', '시작', '날', '갑자기', '매트', '위로', '불려', '명의', '사람', '공통점', '없는', '살아서', '나가고', '싶다면', '지은', '죄', '고백', '라는', '정체', '불명', '미션', '주어진다', '혼란', '절규', '불신', '가득한', '매트', '플레이어', '생존', '죄', '고발', '게임', '점점', '극한', '치닫게', '되는데']"
689,파워 오브 도그,12319,60,569,2021-11-17,"드라마,멜로/로맨스",미국,15세이상관람가,17,8.5,2,제인 캠피온,"베네딕트 컴버배치,커스틴 던스트,제시 플레먼스,코디 스밋 맥피,프란시스 콘로이,키스 캐러딘,토마신 맥켄지",아카데미 수상 감독 제인 캠피온이 《파워 오브 도그》를 만들던 시기의 인상적인 기억을 들려준다. 거장의 작품 창작 과정을 엿볼 수 있는 드문 기회.,"['파워', '오브', '도그']","['드라마', '멜로', '로맨스']",['제인 캠피온'],"['베네딕트 컴버배치', '커스틴 던스트', '제시 플레먼스', '코디 스밋 맥피', '프란시스 콘로이', '키스 캐러딘', '토마신 맥켄지']",21.650263620386642,0,0,,"['아카데미', '수상', '감독', '제인', '캠', '피온', '파워', '오브', '만들던', '시기', '인상', '기억', '들려준다', '거장', '작품', '창작', '과정', '엿볼', '드문', '기회']"
690,레슬리에게,3156,32,396,2023-11-29,드라마,미국,15세이상관람가,120,7.87,23,마이클 모리스,"안드레아 라이즈보로,오웬 티그","“말해주세요, 꽤 괜찮은 사람이라고” 술에 빠져 수억의 복권 당첨금까지 잃은 레슬리는 몇 년 후, 사이가 틀어진 아들 제임스와 재회하지만 달라지지 못한 모습 탓에 그와 다시 멀어진다. 그런 레슬리에게서 과거를 떠올린 모텔 주인 스위니는 레슬리에게 모텔 청소부 일을 제안하는데… 지난 잘못을 돌이킬 수 없을 때 찾아온 새 출발의 기회! 흔들리는 세상의 모든 <레슬리에게>",['레슬리'],['드라마'],['마이클 모리스'],"['안드레아 라이즈보로', '오웬 티그']",7.96969696969697,0,0,,"['해주세요', '꽤', '괜찮은', '사람', '이라고', '술', '빠져', '수억', '복권', '당첨', '금', '잃은', '레슬리', '후', '사이', '틀어진', '아들', '제임스', '재회', '달라지지', '못', '모습', '탓', '다시', '멀어진다', '레슬리', '에게서', '과거', '떠올린', '모텔', '주인', '스위니', '레슬리', '모텔', '청소부', '제안', '하는데', '잘못', '돌이킬', '없을', '찾아온', '출발', '기회', '흔들리는', '세상', '레슬리']"
691,이별의 아침에 약속의 꽃을 장식하자,42567,5,156,2018-07-19,"애니메이션,판타지,드라마",일본,12세이상관람가,115,8.95,92,오카다 마리,"이와미 마나카,이리노 미유","영원을 살아가는 마키아와 숲 속에 버려진 아이 아리엘, 우연히 만나 운명이 된 두사람의 단 한번 함께한 시간을 담은 네버엔딩 스토리","['이별', '아침', '약속', '꽃', '장식', '하자']","['애니메이션', '판타지', '드라마']",['오카다 마리'],"['이와미 마나카', '이리노 미유']",272.86538461538464,0,0,,"['영원', '살아가는', '마키', '숲', '속', '버려진', '아리엘', '우연히', '만나', '운명', '된', '사람', '한번', '함께한', '담은', '네버엔딩', '스토리']"
692,러브 라이프,3054,30,393,2023-07-19,드라마,일본,12세이상관람가,123,7.56,27,후카다 코지,"키무라 후미노,나가야마 켄토",타에코는 어린 아들을 아끼며 행복한 결혼 생활을 꿈꾸지만 갑작스러운 사고가 벌어진다. 비극이 벌어진 뒤 타에코 앞에 사라졌던 전남편이 돌아온다. 청각장애를 지닌 한국인 전남편은 타에코가 돌봐주지 않으면 안 되는 처량한 몰골로 나타나 그녀 주변에 머무른다. 타에코는 이 보잘것없는 남자를 외면하지 못하고 남들이 이해 못할 선택을 한다. 사랑과 가족에 대한 우리의 선입견은 타에코의 선택 앞에 무너진다.,"['러브', '라이프']",['드라마'],['후카다 코지'],"['키무라 후미노', '나가야마 켄토']",7.770992366412214,0,0,,"['에코', '어린', '아들', '아끼며', '행복한', '결혼', '생활', '꿈꾸지만', '갑작스러운', '사고', '벌어진다', '비극', '벌어진', '뒤', '에코', '앞', '사라졌던', '전남편', '돌아온다', '청각장애', '지닌', '한국인', '전남편', '에코', '돌봐주지', '않으면', '안', '되는', '처량한', '몰골', '나타나', '주변', '머무른다', '에코', '보잘', '없는', '남자', '외면', '하지', '못', '남', '이해', '못', '할', '선택', '사랑', '가족', '대한', '선입견', '에코', '선택', '앞', '무너진다']"
693,울프 하운드,3043,50,118,2023-02-09,"액션,전쟁",미국,15세이상관람가,130,4.67,21,마이클 B. 체이트,"제임스 매스로우,트레버 도노반",연합군의 전투비행단이 독일 전투기에 급습을 당한다. 홀로 적진에 추락한 파일럿은 독일군의 추격을 받고 런던 폭격의 일급 작전인 코드네임 ‘울프 하운드’를 알게 된다. 독일군 기지에 잠입해 포로로 잡힌 동료를 탈출시키고 폭격을 막기 위해 함께 지상전과 공중전을 벌이는데… 논스톱 전쟁 액션을 만난다!,"['울프', '하운드']","['액션', '전쟁']",['마이클 B. 체이트'],"['제임스 매스로우', '트레버 도노반']",25.78813559322034,0,0,,"['연합군', '전투', '비행단', '독일', '전투기', '급습', '당한다', '홀로', '적진', '추락', '파일럿', '독일군', '추격', '받고', '런던', '폭격', '일급', '작전', '코드네임', '울프', '하운드', '알', '게', '독일군', '기지', '잠입', '해', '포로', '잡힌', '동료', '탈출', '시키고', '폭격', '막기', '지상전', '공중전', '벌이는데', '논스톱', '전쟁', '액션', '만난다']"
694,4월은 너의 거짓말,3025,109,844,2022-04-20,"멜로/로맨스,뮤지컬",일본,전체관람가,121,6.57,14,신조 타케히코,"히로세 스즈,야마자키 켄토","모노톤의 인생을 살고 있는 천재 피아니스트 ‘코세이’ 어느 날 바이올리니스트 ‘카오리’를 만난다. 어머니의 사망 이후 피아노를 치지 않는 ‘코세이’에게 ‘카오리’는 콩쿨에서 함께 연주해 줄 것을 부탁하는데… 벚꽃처럼 나타난 너, 컬러풀한 세상을 연주하기 시작한다!","['4월', '거짓말']","['멜로', '로맨스', '뮤지컬']",['신조 타케히코'],"['히로세 스즈', '야마자키 켄토']",3.5841232227488153,0,0,,"['모노', '인생', '천재', '피아니스트', '코세', '날', '바이올리니스트', '카오리', '만난다', '어머니', '사망', '이후', '피아노', '않는', '코세', '카오리', '콩쿨', '연주', '해', '부탁', '하는데', '벚꽃', '처럼', '나타난', '컬러풀', '세상', '연주', '하기', '시작', '다']"
695,뮤턴트 이스케이프,3025,116,995,2023-04-05,"액션,SF,스릴러",캐나다,15세이상관람가,107,5.1,20,숀 패트릭 오렐리,"브루스 윌리스,마이클 루커","그레이트노스웨스트 지역에 위치한 샌티부론 교도소는 초능력자 죄수들을 가두기 위해 세워진 곳으로 온갖 괴물, 사이보그 그리고 돌연변이들이 넘쳐난다. 그중에 가장 악명 높은 죄수는 추적도 추정도 불가능한 재산을 가진 슈퍼 천재 '로브'. 부정부패의 온상인 교도소 총책임자 ‘데블린’의 유일한 관심은 오로지 로브의 숨겨진 재산이다. 이 교도소의 불안한 평화는 불온한 의도로 교도소에 잠입한 살인 자경단 ‘페이백’과 날조된 형량을 받은 ‘디에고 디아즈’가 등장하면서 위기에 처한다. 수감자와 간수들 사이에 긴장이 고조되면서 교도소는 무정부 상태가 되고 질서는 발칵 뒤집힌다.","['뮤턴트', '이스케이프']","['액션', 'SF', '스릴러']",['숀 패트릭 오렐리'],"['브루스 윌리스', '마이클 루커']",3.040201005025126,0,0,,"['그레이', '트', '노스웨스트', '지역', '위치', '샌티', '부론', '교도소', '초능력자', '죄수', '가두기', '세워진', '곳', '괴물', '사이보그', '돌연변이', '넘쳐', '난다', '가장', '악명', '높은', '죄수', '추적', '추정', '불가능한', '재산', '가진', '슈퍼', '천재', '로브', '부정부패', '온상', '교도소', '책임자', '데블', '린', '유일한', '관심', '로브', '숨겨진', '재산', '교도소', '불안한', '평화', '불온', '의도', '교도소', '잠입', '살인', '자경단', '페이', '백', '날조', '된', '형량', '받은', '디에고', '디아즈', '등장', '위기', '처', '수감자', '간수', '사이', '긴장', '고조', '되면서', '교도소', '무', '정부', '상태', '되고', '질서', '발칵', '뒤집힌다']"
696,머슴바울,3004,23,326,2022-11-24,"사극,뮤지컬",한국,전체관람가,71,7.5,6,권혁만,김영훈,"서양인들이 조선 아이들을 유괴해서 삶아 먹는다는 괴소문에 격분한 김창식은 직접 증거를 찾고자 ‘올링거 선교사’의 집에 머슴으로 들어간다. 하지만, 예상과 달리 올링거 선교사 부부의 친절과 베품에 감회되기 시작하고, 그들이 건넨 성경에서 ‘산상수훈’ 구절을 만나 그의 삶이 바뀌게 된다. 같은 해 아펜젤러 선교사로부터 세계를 받아 정식 교인이 된 김창식은 이후 제임스 홀 선교사와 함께 평양 선교 사역에 동참하게 되는데, 험난한 고난들이 그를 기다리고 있는데… 1901년 조선인 최초의 목사가 된 ‘조선의 바울’ 김창식 그의 이야기를 만나다!","['머슴', '바울']","['사극', '뮤지컬']",['권혁만'],['김영훈'],9.214723926380367,0,0,,"['서양인', '조선', '유괴', '해서', '삶아', '먹는다는', '괴소문', '격분', '김창식', '직접', '증거', '찾고자', '링거', '선교사', '머슴', '들어간다', '예상', '달리', '링거', '선교사', '부부', '친절', '베품', '감회', '되기', '시작', '건넨', '성경', '산상수훈', '구절', '만나', '삶', '바뀌게', '같은', '해', '아펜젤러', '선교사', '세계', '받아', '정식', '교인', '된', '김창식', '이후', '제임스', '홀', '선교사', '평양', '선교', '역', '동참', '하게', '되는데', '험난한', '고난', '기다리고', '있는데', '1901년', '조선인', '최초', '목사', '된', '조선', '바울', '김창식', '이야기', '만나다']"
697,데솔레이트,2999,49,114,2022-12-06,"액션,드라마",미국,15세이상관람가,88,4.33,3,프레데릭 시폴레티,알수없음,"오랜 가뭄으로 땅은 메말라가고, 사람들마저 떠나버린 마을에서 스톤 가문의 네 형제 한 명이 누군가에게 살해당한다. 가족을 죽인 놈들을 찾아나선 남은 형제들과 막내 빌리 하지만 놈들에게 형들과 아버지마저 죽임을 당하고, 연인인 케일라까지 납치당한다. 홀로 살아남은 빌리는 복수를 하고, 연인을 찾기 위해 그들을 추격하는데… 물이 사라진 땅이 피로 물들기 시작한다","['데솔', '레이', '트']","['액션', '드라마']",['프레데릭 시폴레티'],[],26.30701754385965,0,0,,"['가뭄', '땅', '메', '말라가', '사람', '떠나', '버린', '마을', '스톤', '가문', '형제', '누군가', '살해', '당한다', '가족', '죽인', '찾아', '나선', '남은', '형제', '막내', '빌리', '형', '아버지', '죽임을', '당하고', '연인', '케일라', '납치', '당한다', '홀로', '살아남은', '빌리는', '복수', '연인', '찾기', '추격', '하는데', '물이', '사라진', '땅', '피로', '물들기', '시작', '다']"
698,언어의 정원,80811,12,369,2013-08-14,애니메이션,일본,12세이상관람가,46,8.88,200,신카이 마코토,"이리노 미유,하나자와 카나,히라노 후미","구두 디자이너를 꿈꾸는 고등학생 ‘다카오’는 비가 오는 날이면 도심의 정원으로 구두를 스케치하러 간다. 어느 날 그는 우연히 ‘유키노’라는 여인과 정원에서 만나게 되고, 예상치 못한 만남은 비가 오는 날이면 계속 이어진다. 그리고 비록 이름조차 모르지만 걷는 법을 잊어버린 그녀를 위해 ‘다카오’는 구두를 만들어 주기로 결심한다. 그러나 장마가 끝나갈 무렵, 그들 사이에는 뭔가 말하지 못한 것들이 남아 있는 듯한데…","['언어', '정원']",['애니메이션'],['신카이 마코토'],"['이리노 미유', '하나자와 카나', '히라노 후미']",219.0,0,0,,"['구두', '디자이너', '꿈꾸는', '고등학생', '다카', '오는', '비', '오는', '날이면', '도심', '정원', '구두', '스케치', '간다', '날', '우연히', '유키', '노', '라는', '여인', '정원', '만나게', '되고', '상치', '못', '만남', '비', '오는', '날이면', '계속', '이어진다', '이름', '모르지만', '걷는', '잊어버린', '다카', '오는', '구두', '만들어', '주기', '결심', '장마', '끝', '나갈', '사이', '에는', '뭔가', '하지', '못', '남아']"
699,장수상회,1169988,4,29,2015-04-09,"멜로/로맨스,드라마",한국,12세이상관람가,112,8.7,982,강제규,"박해빛나,박근형,윤여정,조진웅,한지민,황우슬혜,문가영,찬열,장문규,이준혁,윤소희,백일섭,박소연,이제욱,강석민,박지혜,정해인,최대영,최승훈,송동규,유원준,유원준,윤상훈,윤여정,이강희,임하룡,홍성일,이보영,이상수,이수지,이언정,김재화,남문철,박나예,남명렬,염혜란,박경혜,윤경호,전운종","틈만 나면 버럭, 융통성이라곤 전혀 없는 까칠한 노신사 ‘성칠’. 장수마트를 지켜온 오랜 모범 직원인 그는 해병대 출신이라는 자부심은 넘쳐도 배려심, 다정함 따윈 잊은 지 오래다. 그런 성칠의 앞집으로 이사 온 고운 외모의 ‘금님’. 퉁명스러운 공세에도 언제나 환한 미소를 보여주는 소녀 같은 그녀의 모습에 성칠은 당혹스러워 하고, 그런 그에게 갑작스레 금님은 저녁을 먹자고 제안한다. 무심한 척 했지만 떨리는 마음을 감출 수 없는 성칠! 장수마트 사장 ‘장수’는 비밀리에 성칠에게 첫 데이트를 위한 노하우를 전수하고 성칠과 금님의 만남은 온 동네 사람들은 물론 금님의 딸 ‘민정’까지 알게 된다. 모두의 응원에 힘입어 첫 데이트를 무사히 마친 성칠은 어색하고 서툴지만, 금님과의 설레는 만남을 이어간다. 그러던 어느 날, 성칠이 금님과의 중요한 약속을 잊어 버리는 일이 발생하고 뒤늦게 약속 장소에서 금님을 애타게 찾던 성칠은 자신만 몰랐던 그녀의 비밀을 알게 되는데…","['장수', '상회']","['멜로', '로맨스', '드라마']",['강제규'],"['박해빛나', '박근형', '윤여정', '조진웅', '한지민', '황우슬혜', '문가영', '찬열', '장문규', '이준혁', '윤소희', '백일섭', '박소연', '이제욱', '강석민', '박지혜', '정해인', '최대영', '최승훈', '송동규', '유원준', '유원준', '윤상훈', '윤여정', '이강희', '임하룡', '홍성일', '이보영', '이상수', '이수지', '이언정', '김재화', '남문철', '박나예', '남명렬', '염혜란', '박경혜', '윤경호', '전운종']",40344.41379310345,0,0,,"['틈', '나면', '버럭', '융통성', '이라곤', '전혀', '없는', '까칠한', '노', '신사', '성', '장수', '마트', '지켜', '모범', '직원', '해병대', '출신', '이라는', '자부심', '넘쳐도', '배려', '심', '다정함', '따윈', '잊은', '오래', '다', '성', '앞집', '이사', '고운', '외모', '금', '님', '퉁', '스러운', '공세', '에도', '언제나', '환한', '미소', '보여주는', '소녀', '같은', '모습', '성', '당혹스러워', '갑작스레', '금', '님', '저녁', '먹자고', '제안', '무심한', '했지만', '떨리는', '마음', '감출', '없는', '성', '장수', '마트', '사장', '장수', '비밀리', '성', '데이트', '노하우', '전수', '성', '금', '님', '만남', '동네', '사람', '금', '님', '딸', '민정', '알', '게', '응원', '힘', '입어', '데이트', '무사히', '마친', '성', '어색하고', '서툴지만', '금', '님', '과의', '설레는', '만남', '이어', '간다', '그러던', '날', '성', '칠이', '금', '님', '과의', '중요한', '약속', '잊어', '버리는', '일이', '발생', '뒤늦게', '약속', '장소', '금', '님', '애', '타게', '찾던', '성', '몰랐던', '비밀', '알', '게', '되는데']"
700,그녀,372810,11,114,2014-05-22,"드라마,멜로/로맨스",미국,청소년관람불가,125,8.7,1938,스파이크 존즈,"호아킨 피닉스,스칼렛 요한슨,에이미 아담스,루니 마라","다른 사람의 편지를 써주는 대필 작가로 일하고 있는 ‘테오도르’는 타인의 마음을 전해주는 일을 하고 있지만 정작 자신은 아내와 별거 중인 채 외롭고 공허한 삶을 살아가고 있다. 어느 날, 스스로 생각하고 느끼는 인공지능 운영체제 ‘사만다’를 만나게 되고, 자신의 말에 귀를 기울이며 이해해주는 ‘사만다’로 인해 조금씩 상처를 회복하고 행복을 되찾기 시작한 ‘테오도르’는 어느새 점점 그녀에게 사랑의 감정을 느끼게 되는데...",[],"['드라마', '멜로', '로맨스']",['스파이크 존즈'],"['호아킨 피닉스', '스칼렛 요한슨', '에이미 아담스', '루니 마라']",3270.2631578947367,0,0,,"['사람', '편지', '써주는', '대필', '작가', '테오', '도르는', '마음', '해주는', '있지만', '정작', '아내', '별거', '중인', '롭고', '공허한', '삶', '살아가고', '날', '스스로', '생각', '느끼는', '인공', '지능', '운영체제', '사만', '다를', '만나게', '되고', '귀', '기울이며', '이해', '해주는', '사만', '다', '조금씩', '상처', '회복하고', '행복', '되찾기', '시작', '테오', '도르는', '어느새', '점점', '사랑', '감정', '느끼게', '되는데']"
